ANNO_ACCADEMICO;ATENEO_CODICE;ATENEO_NOME;ATENEO_REGIONE;GRUPPO_CORSO;CLASSE_CORSO_NOME;CORSO_DI_STUDIO;STUDENTE
2014;1001;Genova;Liguria;INGEGNERIA;Ingegneria civile e ambientale;Ingegneria Civile e Ambientale;120
2014;1001;Genova;Liguria;INGEGNERIA;Ingegneria civile e ambientale;Ingegneria dell'Ambiente;17
2014;1001;Genova;Liguria;INGEGNERIA;Ingegneria dell'informazione;Ingegneria Biomedica;241
2014;1001;Genova;Liguria;INGEGNERIA;Ingegneria dell'informazione;Ingegneria Biomedica;126
2014;1001;Genova;Liguria;INGEGNERIA;Ingegneria dell'informazione;Ingegneria delle Telecomunicazioni;9
2014;1001;Genova;Liguria;INGEGNERIA;Ingegneria dell'informazione;Ingegneria delle Telecomunicazioni;4
2014;1001;Genova;Liguria;INGEGNERIA;Ingegneria industriale;Ingegneria Meccanica;1
2014;1001;Genova;Liguria;INSEGNAMENTO;Scienze dell'educazione e della formazione;Esperto in Processi Formativi;23
2014;1001;Genova;Liguria;INSEGNAMENTO;Scienze dell'educazione e della formazione;Scienze Pedagogiche e dell'Educazione;117
2014;1001;Genova;Liguria;INSEGNAMENTO;Scienze dell'educazione e della formazione;Scienze Pedagogiche e dell'Educazione;80
2014;1001;Genova;Liguria;INSEGNAMENTO;Scienze dell'educazione e della formazione;Scienze Pedagogiche e dell'Educazione;538
2014;1001;Genova;Liguria;LETTERARIA;Scienze dei beni culturali;Conservazione dei Beni Culturali;56
2014;1001;Genova;Liguria;LETTERARIA;Lettere;Lettere;119
2014;1001;Genova;Liguria;LETTERARIA;Filosofia;Filosofia;57
2014;1001;Genova;Liguria;LETTERARIA;Geografia;Scienze Geografiche per il Territorio, il Turismo e il Paesaggio Culturale;29
2014;1001;Genova;Liguria;LETTERARIA;Filosofia;Filosofia;184
2014;1001;Genova;Liguria;LETTERARIA;Storia;Storia;39
2014;1001;Genova;Liguria;LETTERARIA;Storia;Storia;197
2014;1001;Genova;Liguria;LETTERARIA;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Discipline delle Arti, della Musica e dello Spettacolo;72
2014;1001;Genova;Liguria;LETTERARIA;Beni culturali;Conservazione dei Beni Culturali;77
2014;1001;Genova;Liguria;LETTERARIA;Beni culturali;Conservazione dei Beni Culturali;270
2014;1001;Genova;Liguria;LETTERARIA;Lettere;Lettere;19
2014;1001;Genova;Liguria;LETTERARIA;Scienze storiche;Storia;25
2014;1001;Genova;Liguria;LETTERARIA;Scienze geografiche;Scienze Geografiche Applicate. Territorio - Ambiente - Turismo;4
2014;1001;Genova;Liguria;LETTERARIA;Scienze e tecnologie delle arti figurative, della musica, dello spettacolo e della moda;Discipline delle Arti,Della Musica e dello Spettacolo(D.A.M.S.);8
2014;1001;Genova;Liguria;LETTERARIA;Filosofia;Filosofia;20
2014;1001;Genova;Liguria;LETTERARIA;Lettere;Lettere;276
2014;1001;Genova;Liguria;LINGUISTICA;Scienze della mediazione linguistica;Teorie e Tecniche della Mediazione Interlinguistica;8
2014;1001;Genova;Liguria;LINGUISTICA;Mediazione linguistica;Teorie e Tecniche della Mediazione Interlinguistica;209
2014;1001;Genova;Liguria;LINGUISTICA;Lingue e culture moderne;Lingue e Culture Moderne;383
2014;1001;Genova;Liguria;LINGUISTICA;Scienze della mediazione linguistica;Traduttori e Interpreti;3
2014;1001;Genova;Liguria;LINGUISTICA;Mediazione linguistica;Teorie e Tecniche della Mediazione Interlinguistica;72
2014;1001;Genova;Liguria;LINGUISTICA;Scienze della mediazione linguistica;Lingue e Culture Straniere per l'Impresa e il Turismo;53
2014;1001;Genova;Liguria;LINGUISTICA;Scienze della mediazione linguistica;Comunicazione Interculturale;31
2014;1001;Genova;Liguria;LINGUISTICA;Lingue e culture moderne;Lingue e Letterature Straniere;39
2014;1001;Genova;Liguria;LINGUISTICA;Lingue e culture moderne;Lingue e Culture Moderne;1214
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della prevenzione;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);10
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della prevenzione;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);43
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della prevenzione;Assistenza Sanitaria (Abilitante alla Professione Sanitaria di Assistente Sanitario);7
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della prevenzione;Assistenza Sanitaria (Abilitante alla Professione Sanitaria di Assistente Sanitario);26
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Tecniche Ortopediche (Abilitante alla Professione Sanitaria di Tecnico Ortopedico);7
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Corso di Laurea in Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);1
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Tecniche Ortopediche (Abilitante alla Professione Sanitaria di Tecnico Ortopedico);24
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);8
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);13
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);16
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);53
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);17
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);64
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);20
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Tecniche di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare (Abilitante alla Professione Sanitaria di Tecnico di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare);5
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Dietistica (Abilitante alla Professione Sanitaria di Dietista);1
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Tecniche di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare (Abilitante alla Professione Sanitaria di Tecnico di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare);20
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);12
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);7
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Terapia della Neuro e Psicomotricità dell'Età Evolutiva (Abilitante alla Professione Sanitaria di Terapista della Neuro e Psicomotricità dell'Età Evolutiva);30
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della prevenzione;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);5
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della prevenzione;Assistenza Sanitaria (Abilitante alla Professione Sanitaria di Assistente Sanitario);1
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);4
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);7
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);8
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);1
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);4
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);2
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Podologia (Abilitante alla Professione Sanitaria di Podologo);1
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);2
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);1
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Educazione Professionale (Abilitante alla Professione Sanitaria di Educatore Professionale);8
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);2
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);2
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);3
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Tecniche di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare (Abilitante alla Professione Sanitaria di Tecnico di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare );1
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Infermieristica Pediatrica (Abilitante alla Professione Sanitaria di Infermiere Pediatrico);51
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);46
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);16
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);150
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Educazione Professionale (Abilitante alla Professione Sanitaria di Educatore Professionale);14
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Educazione Professionale (Abilitante alla Professione Sanitaria di Educatore Professionale);50
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);17
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);7
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Infermieristica Pediatrica (Abilitante alla Professione Sanitaria di Infermiere Pediatrico);12
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);26
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);40
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);186
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);139
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);126
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);120
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);684
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Dietistica (Abilitante alla Professione Sanitaria di Dietista);49
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);55
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);17
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);20
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);55
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);51
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Dietistica (Abilitante alla Professione Sanitaria di Dietista);5
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Terapia della Neuro e Psicomotricità dell'Età Evolutiva (Abilitante alla Professione Sanitaria di Terapista della Neuro e Psicomotricità dell'Età Evolutiva);10
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie tecniche;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);34
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Tecnica della Riabilitazione Psichiatrica (Abilitante alla Professione Sanitaria di Tecnico della Riabilitazione Psichiatrica);11
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Tecnica della Riabilitazione Psichiatrica (Abilitante alla Professione Sanitaria di Tecnico della Riabilitazione Psichiatrica);29
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);6
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Podologia (Abilitante alla Professione Sanitaria di Podologo);36
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Ortottica ed Assistenza Oftalmologica (Abilitante alla Professione Sanitaria di Ortottista ed Assistente di Oftalmologia);5
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Ortottica ed Assistenza Oftalmologica (Abilitante alla Professione Sanitaria di Ortottista ed Assistente di Oftalmologia);24
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);8
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);42
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Podologia (Abilitante alla Professione Sanitaria di Podologo);8
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);2
2014;1001;Genova;Liguria;MEDICA;Professioni sanitarie della riabilitazione;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);57
2014;1001;Genova;Liguria;POLITICO-SOCIALE;Scienze della comunicazione;Scienze della Comunicazione;81
2014;1001;Genova;Liguria;POLITICO-SOCIALE;Scienze politiche e delle relazioni internazionali;Scienze Internazionali e Diplomatiche;447
2014;1001;Genova;Liguria;POLITICO-SOCIALE;Scienze politiche e delle relazioni internazionali;Scienze Internazionali e Diplomatiche;120
2014;1001;Genova;Liguria;POLITICO-SOCIALE;Scienze politiche e delle relazioni internazionali;Scienze Politiche e dell'Amministrazione;120
2014;1001;Genova;Liguria;POLITICO-SOCIALE;Servizio sociale;Servizio Sociale;142
2014;1001;Genova;Liguria;POLITICO-SOCIALE;Servizio sociale;Servizio Sociale;401
2014;1001;Genova;Liguria;POLITICO-SOCIALE;Scienze della comunicazione;Scienze della Comunicazione;322
2014;1001;Genova;Liguria;POLITICO-SOCIALE;Scienze dell'amministrazione;Amministrazione, Organizzazione e Gestione delle Risorse Umane;8
2014;1001;Genova;Liguria;POLITICO-SOCIALE;Scienze politiche e delle relazioni internazionali;Scienze Politiche e dell'Amministrazione;14
2014;1001;Genova;Liguria;POLITICO-SOCIALE;Scienze dell'amministrazione e dell'organizzazione;Scienze Politiche e dell'Amministrazione;207
2014;1001;Genova;Liguria;POLITICO-SOCIALE;Scienze del turismo;Scienze del Turismo: Impresa, Cultura e Territorio;92
2014;1001;Genova;Liguria;POLITICO-SOCIALE;Scienze del servizio sociale;Servizio Sociale;43
2014;1001;Genova;Liguria;POLITICO-SOCIALE;Scienze politiche e delle relazioni internazionali;Scienze Politiche;11
2014;1001;Genova;Liguria;POLITICO-SOCIALE;Scienze politiche e delle relazioni internazionali;Scienze Internazionali e Diplomatiche;8
2014;1001;Genova;Liguria;POLITICO-SOCIALE;Scienze della comunicazione;Scienze della Comunicazione;16
2014;1001;Genova;Liguria;POLITICO-SOCIALE;Scienze del turismo;Scienze del Turismo: Impresa, Cultura e Territorio;28
2014;1001;Genova;Liguria;POLITICO-SOCIALE;Scienze dell'amministrazione e dell'organizzazione;Scienze Politiche e dell'Amministrazione;49
2014;1001;Genova;Liguria;PSICOLOGICA;Scienze e tecniche psicologiche;Scienze e Tecniche Psicologiche;10
2014;1001;Genova;Liguria;PSICOLOGICA;Scienze e tecniche psicologiche;Scienze e Tecniche Psicologiche;492
2014;1001;Genova;Liguria;PSICOLOGICA;Scienze e tecniche psicologiche;Scienze e Tecniche Psicologiche;121
2014;1001;Genova;Liguria;SCIENTIFICA;Scienze e tecnologie informatiche;Informatica;223
2014;1001;Genova;Liguria;SCIENTIFICA;Scienze matematiche;Statistica Matematica e Trattamento Informatico dei Dati (Smid);9
2014;1001;Genova;Liguria;SCIENTIFICA;Scienze matematiche;Statistica Matematica e Trattamento Informatico dei Dati (Smid);40
